observation_id,station_id,observed_at_utc,pm25,pm10,no2,so2,co,o3,source
19282348-e00a-4448-87cf-0a5e5b491501,tokyo_japan,2023-01-02 00:00:00+00:00,69.71,152.53,18.41,37.49,5.28,31.45,kaggle
9fb49f26-dc00-4e11-993e-0cd49ca55512,seoul_south korea,2023-02-21 00:00:00+00:00,39.57,170.91,28.34,12.04,4.46,50.94,kaggle
ad337917-3d2c-4075-b8f7-63e9425e32c7,johannesburg_south africa,2023-06-16 00:00:00+00:00,56.08,183.74,41.04,8.48,1.45,30.3,kaggle
10eb0f28-669b-4577-89fa-0d1a6feecb83,toronto_canada,2023-05-16 00:00:00+00:00,138.84,76.58,23.1,26.81,0.48,168.97,kaggle
65b37eff-dc93-487b-b939-e17be53754c1,sydney_australia,2023-11-17 00:00:00+00:00,30.05,103.29,33.64,41.72,2.37,107.44,kaggle
f70a13d2-4159-40b7-bc0c-462b382bc362,johannesburg_south africa,2023-07-17 00:00:00+00:00,31.04,168.0,21.13,43.63,6.44,118.44,kaggle
a6b932b5-a16d-4cc1-936a-90395c6cf50f,tokyo_japan,2023-07-20 00:00:00+00:00,117.96,180.1,8.33,32.25,0.52,189.75,kaggle
925bca8f-037e-41f6-ad42-f7d5708245ba,paris_france,2023-10-08 00:00:00+00:00,64.95,16.11,97.77,40.74,8.64,13.43,kaggle
55397122-b605-441c-ac00-d0fee6b0334b,dubai_uae,2023-08-08 00:00:00+00:00,56.22,145.74,39.41,43.6,0.7,55.11,kaggle
ff6585a7-b625-41dd-9b4b-8ae8727ac420,johannesburg_south africa,2023-03-08 00:00:00+00:00,43.47,25.72,90.68,28.65,2.5,57.03,kaggle
0c21074e-cd62-4b61-99c6-139b813637cb,los_angeles_usa,2023-12-23 00:00:00+00:00,35.24,165.13,95.16,42.58,5.25,59.54,kaggle
adff0048-06ae-4135-b16f-8de57677dbbe,madrid_spain,2023-03-04 00:00:00+00:00,115.67,24.22,61.72,3.09,9.34,130.1,kaggle
b0333241-81f8-4971-ac6d-9b7dda119e5e,cairo_egypt,2023-01-06 00:00:00+00:00,117.41,133.44,21.65,15.62,6.54,100.78,kaggle
c724f2ee-d1e5-4299-b1c5-d2618d5d155b,toronto_canada,2023-09-24 00:00:00+00:00,97.66,147.56,8.26,21.92,2.67,164.51,kaggle
0ca597c3-bc9d-490b-b914-4aaabec3f514,beijing_china,2023-02-20 00:00:00+00:00,68.74,163.11,13.45,20.32,2.95,129.85,kaggle
9e677815-af58-4f8c-989e-13e4641f727c,los_angeles_usa,2023-02-26 00:00:00+00:00,41.8,94.52,39.36,23.62,7.15,88.07,kaggle
ece06a8a-b3e6-420f-9dde-9afbb66606ed,paris_france,2023-12-19 00:00:00+00:00,26.66,185.31,5.15,17.5,1.77,132.77,kaggle
7b0184f1-1d95-4e4d-8f52-aa66462ea918,berlin_germany,2023-06-20 00:00:00+00:00,92.6,168.95,19.59,41.75,3.88,163.64,kaggle
ec7a4f6d-92e8-4e75-9c1f-b8e6dee19db0,berlin_germany,2023-03-25 00:00:00+00:00,149.9,92.43,6.87,13.86,0.53,174.72,kaggle
2fc9b7ea-e057-477c-92fb-98ea6baab6b8,sydney_australia,2023-12-03 00:00:00+00:00,86.47,141.15,24.26,4.17,2.54,18.67,kaggle
19290500-9fba-4a21-b7f1-f2e88d36ccdf,bangkok_thailand,2023-10-02 00:00:00+00:00,48.13,117.14,72.66,45.54,3.31,165.18,kaggle
ffded182-c47f-43c5-b9c9-96fad1fb1c51,berlin_germany,2023-12-04 00:00:00+00:00,33.35,77.96,95.02,15.22,1.8,62.45,kaggle
1b95ae4e-3c25-4957-a484-579ebdb16e97,moscow_russia,2023-04-01 00:00:00+00:00,76.6,196.69,38.13,40.78,6.78,107.25,kaggle
3a0a2b3f-d490-4c34-bac8-d12d2c322b4b,toronto_canada,2023-11-08 00:00:00+00:00,89.58,75.94,81.83,31.89,7.59,185.82,kaggle
77307bed-b678-43a4-88ea-9201b1f90744,mumbai_india,2023-06-21 00:00:00+00:00,43.89,154.45,68.74,11.24,0.66,25.04,kaggle
4b8400cf-5085-4b6c-a17a-f5fb3d48649e,moscow_russia,2023-12-14 00:00:00+00:00,112.35,56.46,40.87,36.33,1.31,51.78,kaggle
84466018-c818-47b0-8845-59e6289cc44f,rio_de_janeiro_brazil,2023-09-08 00:00:00+00:00,80.54,109.05,25.62,40.85,0.22,61.05,kaggle
df18d3b3-7823-428b-9bca-47985140de6c,istanbul_turkey,2023-11-04 00:00:00+00:00,32.89,44.76,80.3,36.76,3.51,194.03,kaggle
c9f09a56-097c-4a01-bac2-cde0949e6e76,mexico_city_mexico,2023-06-21 00:00:00+00:00,83.22,116.79,21.4,27.36,7.99,181.17,kaggle
0f20892f-a036-4651-8b08-32f4cc78bb1f,tokyo_japan,2023-08-05 00:00:00+00:00,44.71,188.08,11.42,36.33,9.08,128.73,kaggle
49ab170a-1fd0-4a13-87d3-1450e9c7fa57,berlin_germany,2023-12-21 00:00:00+00:00,42.78,69.72,6.27,47.48,0.65,10.09,kaggle
62dc5f8d-c109-4732-be49-477b4c8abd1f,los_angeles_usa,2023-10-24 00:00:00+00:00,81.45,116.57,88.42,19.65,3.76,167.88,kaggle
80830933-4bb4-49b6-b2b3-9f22eff14dc0,moscow_russia,2023-10-08 00:00:00+00:00,64.94,78.05,31.53,22.31,2.84,124.84,kaggle
f027a80b-1b95-46f0-8552-23483311fa1c,mexico_city_mexico,2023-07-10 00:00:00+00:00,89.41,51.49,50.08,12.26,5.98,77.09,kaggle
df9aafb6-414f-4a1a-acfb-ea9aecd95ac6,tokyo_japan,2023-11-04 00:00:00+00:00,60.22,51.49,16.77,29.57,1.98,198.09,kaggle
423f3a1c-8cd1-40fe-9c3e-632dcbafc89e,berlin_germany,2023-04-15 00:00:00+00:00,25.76,77.79,74.61,34.97,8.97,50.81,kaggle
cda1dfc1-4861-4952-81bd-e6cee45ceb50,cairo_egypt,2023-12-28 00:00:00+00:00,24.24,22.46,83.82,26.89,3.58,42.98,kaggle
97a0f4ef-e298-47ef-988e-0563d62b48db,mumbai_india,2023-03-09 00:00:00+00:00,140.32,164.14,79.09,36.01,4.77,78.58,kaggle
5720f97d-22e2-418c-be7e-951761073daf,moscow_russia,2023-02-04 00:00:00+00:00,23.52,159.75,90.93,45.99,1.38,139.93,kaggle
29bb322d-9135-460f-8a65-c4fee67334f0,cairo_egypt,2023-01-22 00:00:00+00:00,126.01,11.35,82.56,29.1,7.32,86.83,kaggle
5f7b4d3e-3cf4-4a95-9aca-751931d97aff,berlin_germany,2023-04-26 00:00:00+00:00,121.09,166.55,27.46,8.5,8.37,47.18,kaggle
f5b36d77-241f-45c7-8511-7486d4d47f07,tokyo_japan,2023-11-18 00:00:00+00:00,113.58,48.49,87.15,17.07,4.56,164.81,kaggle
d3a45e58-0e93-4f75-a3be-e39c27911d7b,istanbul_turkey,2023-06-20 00:00:00+00:00,73.97,96.24,69.43,17.18,0.87,40.32,kaggle
96517e76-5683-4f92-8b19-e9be74dcef5b,sydney_australia,2023-11-04 00:00:00+00:00,22.61,191.24,30.06,41.12,0.77,104.2,kaggle
a90190d8-118f-47c2-9521-1545b4b57e81,moscow_russia,2023-01-04 00:00:00+00:00,15.15,26.73,91.83,8.29,8.38,153.99,kaggle
6fa9b81e-68f7-4c0a-90e1-8e787c7a48da,tokyo_japan,2023-10-17 00:00:00+00:00,145.86,169.15,12.82,46.78,5.63,198.41,kaggle
145359dc-9c2a-42cb-b50e-ff6b65efd85c,johannesburg_south africa,2023-10-08 00:00:00+00:00,149.78,35.16,16.17,29.48,2.94,81.37,kaggle
f59a4049-f060-4590-b037-b2e9aa2f167b,bangkok_thailand,2023-12-24 00:00:00+00:00,93.63,15.24,45.82,32.77,1.46,16.42,kaggle
fce32e0c-181d-4bb3-a86e-63ed35d8c7bd,london_uk,2023-06-12 00:00:00+00:00,95.75,112.44,28.78,43.02,2.73,19.89,kaggle
add177aa-3fa0-47cc-a06f-5d0c71cdf112,sydney_australia,2023-08-09 00:00:00+00:00,135.71,39.11,82.1,15.18,7.35,180.05,kaggle
21eaeb94-d950-4773-86ea-971a5433272b,johannesburg_south africa,2023-04-06 00:00:00+00:00,116.74,121.13,11.73,12.02,9.09,187.36,kaggle
ced54011-cf82-4241-b65f-3907fb6aa941,berlin_germany,2023-02-20 00:00:00+00:00,63.17,149.9,6.28,33.91,6.07,155.48,kaggle
a732c183-29f6-46e8-8032-bc54d9e9bebb,johannesburg_south africa,2023-03-12 00:00:00+00:00,128.66,144.33,92.37,25.1,7.4,17.4,kaggle
1ebc4d1f-bfc6-420f-9ac3-8b22fbb944f7,sydney_australia,2023-05-08 00:00:00+00:00,107.26,62.52,7.71,37.48,5.26,179.14,kaggle
d0380860-e859-409f-a2c6-9768eab28224,beijing_china,2023-08-09 00:00:00+00:00,80.34,180.51,39.19,35.11,2.69,131.36,kaggle
471b2808-93ec-4004-a6e5-282085ca6a5f,new_york_usa,2023-12-02 00:00:00+00:00,127.37,25.3,12.17,10.37,2.35,10.55,kaggle
3b06bd03-5154-45bd-9206-6250ed090090,istanbul_turkey,2023-06-20 00:00:00+00:00,134.2,188.49,33.59,31.27,6.32,181.41,kaggle
ebbef682-29da-48ed-a828-ee106c09291c,bangkok_thailand,2023-11-03 00:00:00+00:00,89.6,120.02,27.87,3.7,5.58,114.37,kaggle
6652e92b-b7a6-4637-8737-87b8432408f2,cairo_egypt,2023-07-09 00:00:00+00:00,27.88,158.29,45.95,13.74,2.71,35.73,kaggle
87da8512-18cc-4b79-a746-995e33b18f08,istanbul_turkey,2023-04-01 00:00:00+00:00,41.14,69.32,15.84,10.88,5.64,132.79,kaggle
415efaa8-b1d6-4fd7-ba71-f605414fc604,moscow_russia,2023-04-14 00:00:00+00:00,138.04,52.96,25.75,13.42,0.99,93.04,kaggle
8a045f0e-6f04-47c1-ad00-6a13cf16b495,madrid_spain,2023-05-14 00:00:00+00:00,33.58,182.24,70.21,12.75,1.89,49.27,kaggle
b91c62ea-5990-493b-9129-a5213e6b96c0,los_angeles_usa,2023-04-12 00:00:00+00:00,66.34,100.23,62.59,38.25,4.68,144.12,kaggle
1b855b8e-2c69-4b51-bae5-93e8448048bb,rio_de_janeiro_brazil,2023-04-06 00:00:00+00:00,28.31,70.48,55.63,49.58,4.58,29.23,kaggle
ab626401-94bc-4a48-aa22-bb6a7a9d809a,dubai_uae,2023-10-27 00:00:00+00:00,44.57,19.61,63.23,19.45,2.94,17.09,kaggle
e64eeed6-4d7d-4bdc-946b-99df70eada12,cairo_egypt,2023-11-28 00:00:00+00:00,5.93,83.47,76.72,7.2,8.82,164.65,kaggle
5262068f-c4fa-4f15-957e-7e351d93f252,berlin_germany,2023-02-24 00:00:00+00:00,7.71,161.78,25.69,14.16,9.19,91.96,kaggle
6546344f-65ca-4c1c-b032-28b07d4d9221,tokyo_japan,2023-12-21 00:00:00+00:00,95.94,52.78,24.49,39.5,4.57,29.01,kaggle
f028c7d5-d00c-4817-afaa-8e313dafb065,rio_de_janeiro_brazil,2023-04-07 00:00:00+00:00,142.85,108.13,73.82,18.01,4.98,27.81,kaggle
89473283-1724-4ae3-8a56-2d0b4b055dbe,mexico_city_mexico,2023-09-16 00:00:00+00:00,89.39,120.2,73.84,16.92,1.19,33.66,kaggle
e1ec35da-c8e3-4c11-8a77-b7bf1353a99b,istanbul_turkey,2023-01-19 00:00:00+00:00,29.15,190.95,42.75,22.66,7.42,124.47,kaggle
1dea6fd2-0825-4708-bd48-a73bbb79508d,paris_france,2023-01-16 00:00:00+00:00,78.2,149.43,85.98,20.66,3.94,167.35,kaggle
312c2b07-4e3d-4124-9cee-27f164258524,beijing_china,2023-03-17 00:00:00+00:00,117.24,97.9,46.01,12.42,4.81,67.46,kaggle
9645178c-4b8b-41ff-b360-d476cefc088e,los_angeles_usa,2023-07-23 00:00:00+00:00,125.07,113.5,34.78,45.51,6.87,134.11,kaggle
c5844cca-ceb7-4f0e-b2b5-89f2e1e0ba5a,london_uk,2023-11-14 00:00:00+00:00,143.72,157.99,49.73,26.84,6.66,176.31,kaggle
f6534752-f2d5-4ea5-b535-9e44c8d2304e,berlin_germany,2023-03-19 00:00:00+00:00,19.41,194.15,38.27,27.17,5.87,109.55,kaggle
a2c85018-8d9c-48c2-a760-1e62ba496595,cairo_egypt,2023-07-04 00:00:00+00:00,23.55,13.36,65.37,34.09,7.16,196.03,kaggle
36b0743f-c8fc-4283-ae81-0276348c6d2f,beijing_china,2023-05-01 00:00:00+00:00,29.76,154.4,65.85,24.6,4.71,142.12,kaggle
e77daf4b-1d38-489c-ad19-21d7f85d3476,sydney_australia,2023-12-23 00:00:00+00:00,75.92,100.73,60.51,47.75,8.95,139.31,kaggle
2cee4954-e667-4d2c-bd7d-7f12e523850e,seoul_south korea,2023-05-24 00:00:00+00:00,44.75,87.03,30.48,49.52,8.71,38.7,kaggle
989feb85-4567-4cb4-b44e-209732b9dbb4,toronto_canada,2023-09-25 00:00:00+00:00,59.9,114.26,83.16,49.19,5.78,194.46,kaggle
e46ed421-4f76-4379-a7af-e4108fbc5d35,madrid_spain,2023-11-05 00:00:00+00:00,109.54,48.88,84.73,11.1,4.09,107.39,kaggle
9a27aaa3-3bc9-4297-9725-b32b7a78f8e6,paris_france,2023-05-16 00:00:00+00:00,118.13,24.79,56.62,22.99,3.9,88.18,kaggle
2ef12176-2bb4-462e-946b-83c0096c0a76,london_uk,2023-09-06 00:00:00+00:00,72.13,109.27,29.37,31.26,4.5,66.55,kaggle
e0787f0b-1df6-40f1-a234-8ee9b641ced5,paris_france,2023-02-02 00:00:00+00:00,11.88,35.73,44.18,3.2,2.08,82.56,kaggle
e3d4477a-f102-4476-aec9-a28c914fb038,rio_de_janeiro_brazil,2023-01-03 00:00:00+00:00,94.22,50.77,21.44,40.21,5.6,101.15,kaggle
5c93d40d-ae85-48ac-96e9-42895e197f6a,johannesburg_south africa,2023-09-26 00:00:00+00:00,100.13,163.36,24.7,35.34,8.69,114.96,kaggle
7a28e434-9047-46cb-bdf6-7d53613848e2,johannesburg_south africa,2023-05-04 00:00:00+00:00,67.76,189.99,53.06,5.74,0.5,135.62,kaggle
a04758af-a902-4b6f-9400-3e03c2e04d07,istanbul_turkey,2023-06-09 00:00:00+00:00,125.37,121.16,38.38,8.18,6.87,88.23,kaggle
fff1c62f-fffb-462a-addb-8e5ee02891a6,mexico_city_mexico,2023-10-27 00:00:00+00:00,112.92,62.37,41.01,28.08,8.56,138.65,kaggle
12c90f04-0e14-4a76-b011-0cfca6c9bf78,london_uk,2023-09-28 00:00:00+00:00,97.5,67.95,36.43,30.74,1.95,12.91,kaggle
769fb62c-d106-43e1-bd06-2e08c8a2fb85,london_uk,2023-06-01 00:00:00+00:00,60.99,41.8,79.52,19.24,6.77,140.15,kaggle
c0cd7303-2f3a-4af2-ab29-2ff414ad1ef4,bangkok_thailand,2023-03-02 00:00:00+00:00,88.53,18.15,13.57,16.98,7.67,148.0,kaggle
69060649-40ab-41ab-a7ca-87804dd1b794,dubai_uae,2023-05-08 00:00:00+00:00,116.39,138.74,86.96,20.53,8.53,122.36,kaggle
ffafcc39-0b02-4c7f-98b3-7c9d14dfbd4b,moscow_russia,2023-11-16 00:00:00+00:00,127.54,56.34,53.63,31.34,3.25,43.28,kaggle
ef517cae-a17f-4837-b260-49ccfacf67fa,bangkok_thailand,2023-09-09 00:00:00+00:00,129.54,145.79,77.08,42.98,6.21,185.09,kaggle
39761f9e-afe3-4a9f-8805-19c7e938327a,berlin_germany,2023-08-27 00:00:00+00:00,47.82,144.87,41.19,34.99,0.65,193.95,kaggle
806f9a6d-9e28-4f69-a1b3-f60bc45ae93d,seoul_south korea,2023-12-09 00:00:00+00:00,130.32,113.07,79.35,9.71,9.38,196.92,kaggle
ecee3e69-f075-4d11-a116-ac4e3378eabb,madrid_spain,2023-02-05 00:00:00+00:00,93.22,87.59,31.55,39.53,5.68,84.27,kaggle
39341765-45a2-4c44-a068-f0f0378bdd14,moscow_russia,2023-10-01 00:00:00+00:00,83.31,18.54,70.95,38.38,6.8,124.67,kaggle
86bdaefa-9899-4d47-8ed5-1189d0d5d7b3,sydney_australia,2023-12-08 00:00:00+00:00,71.15,177.27,5.37,35.7,5.01,130.77,kaggle
f463c6f1-14fa-4902-ab73-bf744ea92e25,madrid_spain,2023-10-28 00:00:00+00:00,36.12,10.06,33.3,36.84,1.83,153.52,kaggle
3980af1f-6995-434a-83ec-c2ef78f9cf65,london_uk,2023-02-22 00:00:00+00:00,41.89,120.59,81.44,16.41,7.55,145.22,kaggle
e90dc11b-2250-434b-8137-d720a76a4951,rio_de_janeiro_brazil,2023-07-09 00:00:00+00:00,24.88,180.25,60.84,11.09,5.9,124.17,kaggle
1c3994a8-472d-4e7e-9e5f-49f015a8e363,beijing_china,2023-04-05 00:00:00+00:00,75.06,148.71,58.41,5.87,8.78,155.6,kaggle
5231a3e8-0550-4b29-ba79-1332f918ba3b,paris_france,2023-12-18 00:00:00+00:00,122.37,116.66,64.14,8.98,6.27,115.34,kaggle
e6a2ca55-a6fe-4894-bfef-39b2a1590efb,seoul_south korea,2023-08-07 00:00:00+00:00,10.45,72.88,51.47,30.71,4.86,55.1,kaggle
01bdd3cf-98fa-4c3a-9251-6ad29935d455,mumbai_india,2023-07-23 00:00:00+00:00,103.66,74.15,99.86,12.43,4.31,49.44,kaggle
0943d3ec-17e2-4d3f-8258-a6033a2b0b7a,sydney_australia,2023-09-09 00:00:00+00:00,77.95,124.0,51.87,3.07,7.4,187.58,kaggle
edf8b3ce-0716-411c-bc54-6b5df61e5c88,beijing_china,2023-12-14 00:00:00+00:00,96.72,35.42,38.89,16.85,1.76,50.47,kaggle
1358dfb1-22e0-44cc-9324-eabbf0fb2c8b,sydney_australia,2023-03-26 00:00:00+00:00,55.58,128.33,37.37,4.92,3.51,41.51,kaggle
58f1a33a-c410-4414-a25f-4a914f35dd83,toronto_canada,2023-04-01 00:00:00+00:00,148.71,181.88,28.83,48.55,3.76,113.53,kaggle
80c7a45e-eda4-4e42-8f1f-89e407f26e36,moscow_russia,2023-12-19 00:00:00+00:00,8.82,181.82,17.77,38.68,2.98,45.4,kaggle
a8e0fa61-3ed6-48f7-93f8-7ebde86e05c1,tokyo_japan,2023-07-21 00:00:00+00:00,111.55,17.52,97.16,36.7,6.09,116.85,kaggle
a7d17841-62eb-41e5-b73e-4cca11f281d6,rio_de_janeiro_brazil,2023-09-01 00:00:00+00:00,138.0,19.1,66.44,6.85,4.97,155.88,kaggle
e4465e86-92ec-4142-9565-62a93aeec3e4,seoul_south korea,2023-10-23 00:00:00+00:00,126.63,27.38,16.11,14.85,1.69,76.52,kaggle
94edaf05-7967-46a3-9439-461cd773acdf,los_angeles_usa,2023-12-07 00:00:00+00:00,124.92,10.59,43.99,47.46,4.13,95.29,kaggle
befc16c9-3d20-4ad1-a4c5-0a10f364c4ea,rio_de_janeiro_brazil,2023-06-23 00:00:00+00:00,71.3,198.57,58.12,42.55,1.37,38.63,kaggle
ff9db202-3dd9-43ba-b914-7bf5fe3ae1ad,los_angeles_usa,2023-05-11 00:00:00+00:00,120.44,91.21,72.31,37.29,2.16,156.0,kaggle
83e49a0c-e9f6-4d2d-bb55-42010311fa46,dubai_uae,2023-12-26 00:00:00+00:00,95.17,187.52,74.46,24.24,9.38,104.53,kaggle
0dea2cfb-5ddc-4743-bd44-e05b5c2d1e44,mexico_city_mexico,2023-08-09 00:00:00+00:00,101.44,84.87,58.39,7.92,8.12,93.24,kaggle
864e5c51-b052-47ee-927b-9c04ef0f0ead,mumbai_india,2023-12-05 00:00:00+00:00,31.86,162.04,52.26,19.32,3.48,176.92,kaggle
b344af93-529a-402a-b245-07185ad62498,toronto_canada,2023-10-02 00:00:00+00:00,96.44,77.08,8.13,20.85,3.83,193.28,kaggle
f07d1ec9-a17e-486b-b612-7082749e4183,tokyo_japan,2023-05-21 00:00:00+00:00,53.21,51.33,9.6,47.64,8.28,20.7,kaggle
7b4f5d46-d79c-4f55-a6de-659aa519f489,mumbai_india,2023-07-19 00:00:00+00:00,52.35,186.03,17.95,17.61,3.13,29.39,kaggle
658d5ca8-f323-4939-a0b9-371aff4ead6d,cairo_egypt,2023-08-11 00:00:00+00:00,42.75,42.25,45.03,43.07,0.65,93.8,kaggle
3089b4c2-9c89-4cbe-8041-ab0936dbf8a0,johannesburg_south africa,2023-01-05 00:00:00+00:00,112.81,76.32,76.87,27.17,7.98,117.62,kaggle
4c9da586-d838-4c8d-a058-ba3e61eb4f9e,cairo_egypt,2023-09-15 00:00:00+00:00,27.56,11.3,16.5,19.45,6.23,17.85,kaggle
0682b290-07bf-464a-ad1d-83a568adbdaa,dubai_uae,2023-08-03 00:00:00+00:00,135.75,192.87,26.17,28.25,7.53,182.86,kaggle
35aaff73-e799-4ad8-8a78-d2e104f50a9b,moscow_russia,2023-01-02 00:00:00+00:00,6.56,122.38,20.5,33.15,4.7,24.24,kaggle
b9a9985a-0d4c-4f6e-b7d0-e7ff682e962f,beijing_china,2023-11-02 00:00:00+00:00,60.3,163.77,82.08,40.39,9.99,152.68,kaggle
5dc6370c-2de4-400f-8f98-8d5e4c5df473,mexico_city_mexico,2023-11-24 00:00:00+00:00,112.76,29.8,89.45,45.08,6.4,21.12,kaggle
18e21d5c-074e-4bc4-9bae-44f8ef8f5430,sydney_australia,2023-05-18 00:00:00+00:00,109.44,103.44,52.46,13.6,4.01,51.11,kaggle
9e0ff0db-d1e5-4a8e-a3b7-cf2abe971cff,mexico_city_mexico,2023-04-09 00:00:00+00:00,61.76,137.96,54.1,2.28,9.8,45.9,kaggle
54df26ae-a8cd-4eea-8afa-779680ea60ba,johannesburg_south africa,2023-05-25 00:00:00+00:00,58.25,138.94,27.27,11.83,1.98,195.45,kaggle
e5945385-7e76-478a-af06-3fc649b2bed7,dubai_uae,2023-07-03 00:00:00+00:00,113.2,32.9,81.01,8.71,7.79,184.8,kaggle
a71b13e7-6f85-471e-8233-d789e0974080,madrid_spain,2023-12-27 00:00:00+00:00,122.05,101.42,7.61,25.12,7.22,91.96,kaggle
ce64cdec-3d45-432b-9a31-4d0af2e181e5,tokyo_japan,2023-07-01 00:00:00+00:00,52.92,142.71,85.75,24.33,3.76,134.37,kaggle
9fca2097-91b5-4b68-9d89-13d8126ac770,istanbul_turkey,2023-04-16 00:00:00+00:00,118.64,32.88,72.0,43.41,6.49,176.24,kaggle
8ba659ee-b1a8-4ca4-9c9a-1ea913e7ee3f,seoul_south korea,2023-02-25 00:00:00+00:00,76.01,126.31,48.36,14.59,1.45,37.12,kaggle
687a0d22-ad68-46e1-a1e2-ee00779c464e,toronto_canada,2023-02-03 00:00:00+00:00,82.85,19.54,89.45,18.5,7.29,190.92,kaggle
f603db09-158d-48ec-abc3-ce26bb768dfc,toronto_canada,2023-09-01 00:00:00+00:00,71.59,91.82,8.44,23.23,4.79,83.36,kaggle
72cb3789-c244-4c11-bd88-563adbfefbe7,london_uk,2023-11-12 00:00:00+00:00,27.86,33.23,20.62,17.74,3.02,79.85,kaggle
f95e7cde-c627-46f7-9dd6-4350d523c9da,los_angeles_usa,2023-08-22 00:00:00+00:00,133.04,155.26,89.04,11.0,5.76,18.79,kaggle
1b4763b0-ade0-485e-bdf2-e0cee833afc6,tokyo_japan,2023-05-27 00:00:00+00:00,13.32,192.11,15.31,27.64,4.78,190.79,kaggle
c9368b25-5df8-4f99-b6fc-3ed41ea148a8,berlin_germany,2023-01-23 00:00:00+00:00,123.27,62.71,51.01,16.76,2.4,177.72,kaggle
edc0fd9d-da79-41a4-b045-467102a1c7da,mumbai_india,2023-04-22 00:00:00+00:00,37.96,30.01,83.1,9.14,2.2,25.49,kaggle
209acc76-38b6-420b-be6b-aa5b68d45a34,bangkok_thailand,2023-07-10 00:00:00+00:00,23.99,117.68,69.34,25.14,5.6,77.56,kaggle
794bda24-7bb8-40df-8957-029163eff404,toronto_canada,2023-04-04 00:00:00+00:00,75.57,29.76,27.07,40.77,6.57,37.27,kaggle
eabaa35f-9be7-42d1-b3ee-bd95f8ea6e73,toronto_canada,2023-05-19 00:00:00+00:00,133.67,81.87,54.97,46.75,8.47,126.37,kaggle
76aade03-38b7-4797-8c67-4de78d84cda2,los_angeles_usa,2023-02-06 00:00:00+00:00,72.58,148.26,59.81,37.87,7.03,116.6,kaggle
3be7fbb9-dd97-40ce-b8fc-35d4af1c202e,new_york_usa,2023-03-15 00:00:00+00:00,16.11,88.07,60.13,9.96,2.31,136.02,kaggle
a8bdb62a-5bf2-4340-99db-4f282eee6abf,new_york_usa,2023-12-23 00:00:00+00:00,87.83,41.53,69.95,37.82,6.41,16.87,kaggle
05aee973-60f6-43ea-8e36-f5cf29845907,london_uk,2023-07-20 00:00:00+00:00,63.42,45.32,79.64,25.92,2.36,175.17,kaggle
04def4eb-fc01-49ad-a75a-3985a9e0c30d,tokyo_japan,2023-07-18 00:00:00+00:00,16.63,33.95,63.55,4.65,3.35,71.99,kaggle
14ed835d-bfba-4689-923c-1a5a32743d95,istanbul_turkey,2023-02-27 00:00:00+00:00,17.16,46.85,31.75,28.19,1.47,53.97,kaggle
9a202350-4397-4d03-b1d0-ae145489e6a0,rio_de_janeiro_brazil,2023-02-03 00:00:00+00:00,21.17,170.92,90.37,28.51,7.08,23.05,kaggle
282498ab-7a04-499d-a216-1eb576f659b4,cairo_egypt,2023-09-09 00:00:00+00:00,36.07,101.53,22.2,22.96,8.02,27.92,kaggle
f94de8fd-0972-4409-9728-161ce3ab4c1e,mumbai_india,2023-09-19 00:00:00+00:00,102.3,24.04,64.59,5.6,0.32,198.01,kaggle
a2f8c745-b0d0-47ac-83e0-8bdf1686ec8a,madrid_spain,2023-09-19 00:00:00+00:00,10.35,113.02,5.45,17.65,3.31,79.6,kaggle
0797be02-d1f1-4e89-a2ce-00892547fa3f,tokyo_japan,2023-01-14 00:00:00+00:00,112.12,165.51,91.59,40.06,1.02,83.19,kaggle
3803ed0e-e689-4d2f-bce6-a7cceb723927,new_york_usa,2023-04-05 00:00:00+00:00,5.87,149.17,82.06,14.92,5.41,186.01,kaggle
81b6f5a3-34e5-4b53-a5db-876a95834297,istanbul_turkey,2023-12-11 00:00:00+00:00,44.31,99.02,15.9,10.53,7.07,43.05,kaggle
fdc6c5f0-ec9f-4632-ac1f-af369cb631dc,los_angeles_usa,2023-03-11 00:00:00+00:00,60.93,113.07,18.05,19.48,5.63,141.86,kaggle
05d867a4-9e55-4ab8-9fef-e4eadbf6a8d1,bangkok_thailand,2023-04-25 00:00:00+00:00,53.14,48.89,92.9,12.25,4.49,199.14,kaggle
21fbe35d-7b64-49c4-81b7-4e53b980ed29,johannesburg_south africa,2023-06-24 00:00:00+00:00,32.75,41.91,20.4,3.36,0.45,191.53,kaggle
5f7d0fe5-31f2-4561-9d2c-8a011f8abbcf,cairo_egypt,2023-01-14 00:00:00+00:00,26.94,47.65,48.33,19.21,0.77,138.16,kaggle
6a576800-bc8d-490f-a5e5-9d624c62bb68,berlin_germany,2023-01-18 00:00:00+00:00,102.95,184.02,95.69,17.61,8.03,68.47,kaggle
ce2329d6-fdcb-4365-b33e-3224568a557c,seoul_south korea,2023-05-09 00:00:00+00:00,90.08,48.0,67.44,47.74,1.58,142.15,kaggle
66fa369e-81ce-49c5-b833-1c163bb01f46,new_york_usa,2023-08-03 00:00:00+00:00,82.48,198.03,23.48,9.22,5.37,175.76,kaggle
a66b4026-aec1-4a4c-afb0-c797c6ffff08,johannesburg_south africa,2023-08-02 00:00:00+00:00,112.0,152.18,8.03,5.7,6.1,25.77,kaggle
68fcddff-d7ac-4fa8-8c8b-03fdaf396e91,dubai_uae,2023-12-19 00:00:00+00:00,48.53,37.2,85.19,14.29,7.99,43.42,kaggle
